insert() runtime [ms],get() runtime [ms],memory usage [kB],
3.126,0.016,0.912,
3.202,0.008,0.912,
3.060,0.011,0.912,
3.055,0.009,0.912,
3.041,0.016,0.912,
3.167,0.011,0.912,
3.212,0.009,0.912,
3.386,0.017,0.912,
3.254,0.012,0.912,
3.189,0.012,0.912,
3.500,0.014,0.912,
3.174,0.016,0.912,
3.304,0.010,0.912,
3.060,0.008,0.912,
3.047,0.011,0.912,
3.017,0.007,0.912,
3.246,0.008,0.912,
3.241,0.012,0.912,
3.484,0.019,0.912,
3.277,0.010,0.912,
3.349,0.011,0.912,
3.494,0.012,0.912,
3.132,0.011,0.912,
3.291,0.014,0.912,
3.097,0.011,0.912,
3.107,0.013,0.912,
3.085,0.010,0.912,
3.231,0.013,0.912,
3.139,0.009,0.912,
3.403,0.014,0.912,
3.461,0.013,0.912,
3.371,0.015,0.912,
3.399,0.009,0.912,
3.279,0.018,0.912,
3.188,0.009,0.912,
3.123,0.014,0.912,
3.086,0.013,0.912,
3.035,0.011,0.912,
3.329,0.008,0.912,
3.303,0.008,0.912,
3.448,0.015,0.912,
3.459,0.013,0.912,
3.331,0.015,0.912,
3.098,0.010,0.912,
3.062,0.010,0.912,
3.243,0.009,0.912,
3.035,0.011,0.912,
3.025,0.010,0.912,
3.104,0.009,0.912,
3.037,0.009,0.912,
3.207,0.013,0.912,
3.304,0.012,0.912,
3.494,0.016,0.912,
3.536,0.012,0.912,
3.311,0.013,0.912,
3.155,0.012,0.912,
3.508,0.013,0.912,
3.044,0.004,0.912,
3.057,0.010,0.912,
3.048,0.010,0.912,
3.067,0.011,0.912,
3.174,0.012,0.912,
3.214,0.009,0.912,
3.408,0.016,0.912,
3.282,0.012,0.912,
3.330,0.014,0.912,
3.132,0.009,0.912,
3.433,0.019,0.912,
3.318,0.011,0.912,
3.053,0.010,0.912,
3.105,0.010,0.912,
3.074,0.011,0.912,
3.123,0.012,0.912,
3.270,0.011,0.912,
3.526,0.016,0.912,
3.228,0.010,0.912,
3.404,0.012,0.912,
3.263,0.007,0.912,
3.094,0.010,0.912,
3.381,0.023,0.912,
3.349,0.008,0.912,
3.143,0.013,0.912,
3.061,0.010,0.912,
3.057,0.010,0.912,
3.097,0.013,0.912,
3.644,0.016,0.912,
3.437,0.018,0.912,
3.331,0.011,0.912,
3.232,0.010,0.912,
3.186,0.012,0.912,
3.136,0.011,0.912,
3.212,0.013,0.912,
3.069,0.007,0.912,
3.028,0.010,0.912,
3.105,0.011,0.912,
3.300,0.009,0.912,
3.452,0.015,0.912,
3.279,0.012,0.912,
3.251,0.013,0.912,
3.268,0.009,0.912,
3.323,0.012,0.912,
3.323,0.011,0.912,
3.322,0.016,0.912,
3.455,0.014,0.912,
3.406,0.012,0.912,
3.330,0.008,0.912,
3.156,0.012,0.912,
3.220,0.014,0.912,
3.273,0.008,0.912,
3.053,0.016,0.912,
3.162,0.010,0.912,
3.178,0.012,0.912,
3.223,0.015,0.912,
3.220,0.012,0.912,
3.183,0.010,0.912,
3.165,0.013,0.912,
3.272,0.009,0.912,
3.176,0.015,0.912,
3.207,0.013,0.912,
3.073,0.010,0.912,
3.250,0.010,0.912,
3.120,0.013,0.912,
3.291,0.011,0.912,
3.242,0.010,0.912,
3.359,0.012,0.912,
3.314,0.021,0.912,
3.419,0.014,0.912,
3.140,0.014,0.912,
3.234,0.014,0.912,
3.128,0.010,0.912,
3.016,0.009,0.912,
3.096,0.011,0.912,
3.226,0.008,0.912,
3.309,0.012,0.912,
3.449,0.011,0.912,
3.162,0.010,0.912,
3.481,0.013,0.912,
3.238,0.013,0.912,
3.318,0.012,0.912,
3.246,0.007,0.912,
3.116,0.009,0.912,
3.254,0.011,0.912,
3.261,0.012,0.912,
3.287,0.013,0.912,
3.316,0.010,0.912,
3.293,0.015,0.912,
3.132,0.015,0.912,
3.089,0.011,0.912,
3.302,0.013,0.912,
3.196,0.012,0.912,
3.331,0.011,0.912,
3.244,0.009,0.912,
3.237,0.009,0.912,
3.366,0.016,0.912,
3.169,0.021,0.912,
3.752,0.014,0.912,
3.125,0.009,0.912,
3.097,0.011,0.912,
3.078,0.012,0.912,
3.178,0.013,0.912,
3.416,0.012,0.912,
3.269,0.012,0.912,
3.270,0.011,0.912,
3.358,0.020,0.912,
3.215,0.011,0.912,
3.268,0.015,0.912,
3.383,0.021,0.912,
3.068,0.007,0.912,
3.066,0.010,0.912,
3.065,0.015,0.912,
3.235,0.016,0.912,
3.270,0.012,0.912,
3.187,0.009,0.912,
3.204,0.011,0.912,
3.286,0.012,0.912,
3.165,0.013,0.912,
3.278,0.012,0.912,
3.038,0.013,0.912,
3.358,0.012,0.912,
3.052,0.011,0.912,
3.219,0.014,0.912,
3.222,0.011,0.912,
3.165,0.012,0.912,
3.226,0.013,0.912,
3.314,0.010,0.912,
3.164,0.009,0.912,
3.220,0.011,0.912,
3.034,0.011,0.912,
3.060,0.012,0.912,
3.287,0.015,0.912,
3.029,0.009,0.912,
3.205,0.014,0.912,
3.247,0.012,0.912,
3.215,0.011,0.912,
3.215,0.011,0.912,
3.183,0.011,0.912,
3.274,0.012,0.912,
3.164,0.012,0.912,
3.143,0.008,0.912,
3.097,0.011,0.912,
3.193,0.015,0.912,
3.144,0.010,0.912,
3.335,0.026,0.912,
3.327,0.011,0.912,
3.263,0.010,0.912,
3.183,0.012,0.912,
3.227,0.015,0.912,
3.179,0.011,0.912,
3.227,0.009,0.912,
3.043,0.010,0.912,
3.021,0.008,0.912,
3.084,0.013,0.912,
3.237,0.010,0.912,
3.414,0.007,0.912,
3.192,0.011,0.912,
3.373,0.014,0.912,
3.319,0.012,0.912,
3.363,0.011,0.912,
3.161,0.012,0.912,
3.097,0.010,0.912,
3.085,0.008,0.912,
3.046,0.010,0.912,
3.044,0.010,0.912,
3.434,0.016,0.912,
3.196,0.008,0.912,
3.427,0.012,0.912,
3.279,0.012,0.912,
3.296,0.013,0.912,
3.414,0.011,0.912,
3.201,0.015,0.912,
3.100,0.010,0.912,
3.074,0.011,0.912,
3.075,0.007,0.912,
3.007,0.011,0.912,
3.668,0.014,0.912,
3.266,0.013,0.912,
3.276,0.010,0.912,
3.216,0.010,0.912,
3.310,0.012,0.912,
3.387,0.016,0.912,
3.333,0.010,0.912,
3.121,0.007,0.912,
3.090,0.010,0.912,
3.052,0.010,0.912,
3.095,0.011,0.912,
3.439,0.011,0.912,
3.244,0.014,0.912,
3.164,0.013,0.912,
3.240,0.013,0.912,
3.302,0.016,0.912,
