insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.913,0.015,0.912,
0.987,0.017,0.912,
0.908,0.007,0.912,
0.744,0.008,0.912,
0.748,0.007,0.912,
0.772,0.005,0.912,
1.192,0.009,0.912,
0.830,0.005,0.912,
0.739,0.017,0.912,
0.789,0.007,0.912,
0.795,0.007,0.912,
0.716,0.005,0.912,
0.766,0.005,0.912,
0.739,0.020,0.912,
1.291,0.005,0.912,
0.946,0.014,0.912,
0.869,0.017,0.912,
0.783,0.007,0.912,
0.770,0.009,0.912,
0.868,0.005,0.912,
0.723,0.006,0.912,
0.709,0.004,0.912,
0.706,0.005,0.912,
0.730,0.005,0.912,
0.740,0.005,0.912,
0.716,0.006,0.912,
0.719,0.004,0.912,
0.704,0.002,0.912,
0.709,0.005,0.912,
0.715,0.005,0.912,
0.716,0.004,0.912,
0.715,0.002,0.912,
0.713,0.003,0.912,
0.745,0.005,0.912,
0.720,0.004,0.912,
1.363,0.032,0.912,
0.793,0.004,0.912,
0.731,0.005,0.912,
0.724,0.005,0.912,
0.730,0.004,0.912,
0.719,0.004,0.912,
0.713,0.004,0.912,
0.789,0.007,0.912,
0.733,0.009,0.912,
0.761,0.004,0.912,
0.730,0.008,0.912,
0.778,0.011,0.912,
0.727,0.005,0.912,
0.727,0.008,0.912,
0.715,0.003,0.912,
0.726,0.007,0.912,
0.752,0.004,0.912,
0.750,0.006,0.912,
0.760,0.011,0.912,
0.791,0.006,0.912,
0.945,0.019,0.912,
0.981,0.005,0.912,
0.759,0.011,0.912,
0.764,0.010,0.912,
0.771,0.009,0.912,
0.797,0.009,0.912,
0.763,0.009,0.912,
0.754,0.006,0.912,
0.734,0.006,0.912,
0.830,0.010,0.912,
0.764,0.008,0.912,
0.754,0.009,0.912,
0.740,0.003,0.912,
0.742,0.003,0.912,
0.748,0.005,0.912,
0.791,0.040,0.912,
0.761,0.004,0.912,
1.248,0.007,0.912,
0.688,0.004,0.912,
0.716,0.004,0.912,
0.728,0.002,0.912,
0.745,0.005,0.912,
0.762,0.007,0.912,
0.770,0.003,0.912,
0.872,0.004,0.912,
0.767,0.004,0.912,
0.777,0.004,0.912,
0.791,0.027,0.912,
0.810,0.004,0.912,
0.797,0.004,0.912,
0.988,0.003,0.912,
0.731,0.006,0.912,
0.732,0.005,0.912,
0.719,0.007,0.912,
0.777,0.020,0.912,
0.967,0.024,0.912,
1.105,0.008,0.912,
0.745,0.009,0.912,
0.855,0.010,0.912,
0.716,0.009,0.912,
0.725,0.006,0.912,
0.735,0.006,0.912,
0.785,0.005,0.912,
0.914,0.004,0.912,
0.880,0.021,0.912,
0.841,0.003,0.912,
0.912,0.005,0.912,
0.733,0.006,0.912,
0.751,0.005,0.912,
0.777,0.006,0.912,
1.024,0.010,0.912,
0.851,0.029,0.912,
0.913,0.015,0.912,
0.978,0.005,0.912,
0.786,0.003,0.912,
0.735,0.002,0.912,
0.741,0.010,0.912,
0.767,0.006,0.912,
0.785,0.010,0.912,
0.891,0.011,0.912,
0.736,0.004,0.912,
0.725,0.003,0.912,
0.732,0.003,0.912,
0.743,0.006,0.912,
0.718,0.005,0.912,
0.716,0.005,0.912,
0.729,0.005,0.912,
0.719,0.004,0.912,
0.740,0.006,0.912,
0.717,0.004,0.912,
0.716,0.003,0.912,
0.717,0.004,0.912,
0.718,0.005,0.912,
0.718,0.004,0.912,
0.721,0.006,0.912,
0.722,0.005,0.912,
0.727,5.103,0.912,
0.812,0.016,0.912,
0.740,0.007,0.912,
0.720,0.007,0.912,
0.740,0.008,0.912,
0.949,0.006,0.912,
0.711,0.007,0.912,
0.856,0.007,0.912,
0.827,0.034,0.912,
1.527,0.006,0.912,
0.725,0.005,0.912,
0.695,0.006,0.912,
0.850,0.005,0.912,
0.743,0.004,0.912,
0.724,0.006,0.912,
0.717,0.004,0.912,
0.750,0.005,0.912,
0.806,0.004,0.912,
0.975,0.004,0.912,
0.781,0.006,0.912,
1.163,0.008,0.912,
0.903,0.003,0.912,
1.048,0.057,0.912,
1.128,0.076,0.912,
0.976,0.029,0.912,
0.798,0.008,0.912,
0.771,0.007,0.912,
0.722,0.004,0.912,
0.715,0.004,0.912,
0.717,0.004,0.912,
0.705,0.003,0.912,
0.825,0.005,0.912,
0.720,0.006,0.912,
0.721,0.005,0.912,
0.766,0.001,0.912,
0.729,0.006,0.912,
0.675,0.005,0.912,
0.693,0.004,0.912,
0.768,0.005,0.912,
0.808,0.022,0.912,
0.789,0.008,0.912,
0.777,0.008,0.912,
0.849,0.006,0.912,
0.764,0.006,0.912,
0.736,0.005,0.912,
0.927,0.005,0.912,
0.860,0.004,0.912,
0.737,0.004,0.912,
0.802,0.006,0.912,
0.727,0.002,0.912,
0.720,0.031,0.912,
0.716,0.007,0.912,
0.717,0.006,0.912,
0.730,0.006,0.912,
0.736,0.004,0.912,
0.776,0.007,0.912,
0.749,0.005,0.912,
0.709,0.005,0.912,
0.885,0.005,0.912,
0.953,0.048,0.912,
1.580,0.025,0.912,
0.729,0.004,0.912,
0.798,0.009,0.912,
0.737,0.006,0.912,
0.918,0.006,0.912,
0.739,0.007,0.912,
0.724,0.006,0.912,
0.755,0.004,0.912,
0.770,0.005,0.912,
0.903,0.006,0.912,
0.810,0.010,0.912,
0.710,0.006,0.912,
0.764,0.005,0.912,
0.825,0.026,0.912,
0.833,0.026,0.912,
0.876,0.041,0.912,
1.162,0.043,0.912,
1.084,0.010,0.912,
0.792,0.005,0.912,
0.779,0.007,0.912,
0.740,0.006,0.912,
0.849,0.006,0.912,
0.751,0.004,0.912,
0.740,0.006,0.912,
0.716,0.005,0.912,
0.725,0.004,0.912,
0.716,0.003,0.912,
0.732,0.005,0.912,
0.727,0.004,0.912,
0.762,0.006,0.912,
0.738,0.006,0.912,
0.725,0.005,0.912,
0.822,0.008,0.912,
0.918,0.035,0.912,
1.301,0.006,0.912,
0.756,0.003,0.912,
0.747,0.007,0.912,
0.720,0.006,0.912,
0.732,0.005,0.912,
0.739,0.006,0.912,
0.765,0.006,0.912,
0.733,0.006,0.912,
0.761,0.004,0.912,
0.728,0.005,0.912,
0.743,0.007,0.912,
0.750,0.007,0.912,
0.733,0.007,0.912,
0.759,0.006,0.912,
0.776,0.010,0.912,
0.765,0.010,0.912,
2.487,0.008,0.912,
0.749,0.006,0.912,
0.880,0.012,0.912,
1.027,0.028,0.912,
0.793,0.007,0.912,
0.727,0.004,0.912,
0.821,0.007,0.912,
0.743,0.004,0.912,
0.717,0.006,0.912,
0.708,0.005,0.912,
0.718,0.008,0.912,
0.776,0.011,0.912,
0.880,0.015,0.912,
0.910,0.010,0.912,
0.757,0.013,0.912,
0.796,0.006,0.912,
1.098,0.013,0.912,
0.792,0.012,0.912,
0.750,0.006,0.912,
0.744,0.005,0.912,
