insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.053,0.234,4.144,
0.039,0.164,4.144,
0.054,0.150,4.144,
0.040,0.149,4.144,
0.038,0.177,4.144,
0.054,0.151,4.144,
0.053,0.150,4.144,
0.040,0.176,4.144,
0.038,0.254,4.144,
0.038,0.170,4.144,
0.043,0.166,4.144,
0.058,0.173,4.144,
0.024,0.159,4.144,
0.026,0.143,4.144,
0.026,0.145,4.144,
0.027,0.151,4.144,
0.028,0.140,4.144,
0.027,0.145,4.144,
0.027,0.142,4.144,
0.027,0.143,4.144,
0.024,0.142,4.144,
0.027,0.174,4.144,
0.025,0.142,4.144,
0.025,0.148,4.144,
0.027,0.143,4.144,
0.025,0.144,4.144,
0.025,0.165,4.144,
0.027,0.171,4.144,
0.025,0.143,4.144,
0.026,0.142,4.144,
0.025,0.142,4.144,
0.026,0.159,4.144,
0.024,0.144,4.144,
0.026,0.216,4.144,
0.025,0.140,4.144,
0.027,0.149,4.144,
0.026,0.150,4.144,
0.027,0.183,4.144,
0.031,0.230,4.144,
0.028,0.247,4.144,
0.027,0.172,4.144,
0.029,0.146,4.144,
0.024,0.141,4.144,
0.026,0.143,4.144,
0.027,0.144,4.144,
0.076,0.144,4.144,
0.025,0.143,4.144,
0.025,0.142,4.144,
0.027,0.144,4.144,
0.027,0.258,4.144,
0.038,0.145,4.144,
0.025,0.142,4.144,
0.024,0.141,4.144,
0.026,0.142,4.144,
0.027,0.145,4.144,
0.027,0.143,4.144,
0.026,0.143,4.144,
0.027,0.144,4.144,
0.026,0.157,4.144,
0.028,0.144,4.144,
0.025,0.145,4.144,
0.027,0.145,4.144,
0.025,0.142,4.144,
0.027,0.156,4.144,
0.026,0.142,4.144,
0.025,0.143,4.144,
0.027,0.145,4.144,
0.025,0.143,4.144,
0.025,0.154,4.144,
0.026,0.144,4.144,
0.026,0.144,4.144,
0.026,0.143,4.144,
0.025,0.143,4.144,
0.026,0.159,4.144,
0.025,0.143,4.144,
0.025,0.143,4.144,
0.027,0.145,4.144,
0.027,0.145,4.144,
0.027,0.143,4.144,
0.026,0.143,4.144,
0.028,0.145,4.144,
0.025,0.142,4.144,
0.026,0.156,4.144,
0.027,0.144,4.144,
0.027,0.150,4.144,
0.027,0.257,4.144,
0.026,0.143,4.144,
0.025,0.146,4.144,
0.025,0.142,4.144,
0.027,0.145,4.144,
0.027,0.144,4.144,
0.027,0.166,4.144,
0.025,0.145,4.144,
0.026,0.143,4.144,
0.026,0.146,4.144,
0.026,0.146,4.144,
0.025,0.157,4.144,
0.026,0.139,4.144,
0.028,0.146,4.144,
0.051,0.145,4.144,
0.027,0.146,4.144,
0.025,0.201,4.144,
0.024,0.142,4.144,
0.026,0.138,4.144,
0.026,0.141,4.144,
0.026,0.170,4.144,
0.027,0.167,4.144,
0.024,0.170,4.144,
0.027,0.161,4.144,
0.026,0.144,4.144,
0.028,0.146,4.144,
0.026,0.193,4.144,
0.078,0.176,4.144,
0.044,0.270,4.144,
0.026,0.197,4.144,
0.064,0.287,4.144,
0.025,0.215,4.144,
