insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.037,0.023,4.104,
0.039,0.022,4.104,
0.046,0.022,4.104,
0.031,0.022,4.104,
0.038,0.029,4.104,
0.044,0.027,4.104,
0.045,0.020,4.104,
0.035,0.018,4.104,
0.036,0.022,4.104,
0.047,0.022,4.104,
0.054,0.031,4.104,
0.043,0.022,4.104,
0.041,0.024,4.104,
0.036,0.023,4.104,
0.040,0.018,4.104,
0.037,0.021,4.104,
0.038,0.022,4.104,
0.051,0.026,4.104,
0.059,0.025,4.104,
0.047,0.028,4.104,
0.062,0.019,4.104,
0.068,0.023,4.104,
0.045,0.021,4.104,
0.063,0.026,4.104,
0.036,0.023,4.104,
0.036,0.027,4.104,
0.076,0.018,4.104,
0.038,0.026,4.104,
0.035,0.026,4.104,
0.217,0.023,4.104,
0.170,0.020,4.104,
0.226,0.017,4.104,
0.216,0.028,4.104,
0.169,0.022,4.104,
0.034,0.020,4.104,
0.036,0.025,4.104,
0.042,0.024,4.104,
0.035,0.021,4.104,
0.040,0.024,4.104,
0.037,0.024,4.104,
0.038,0.024,4.104,
0.042,0.022,4.104,
0.036,0.021,4.104,
0.043,0.025,4.104,
0.044,0.020,4.104,
0.040,0.025,4.104,
0.056,0.022,4.104,
0.042,0.024,4.104,
0.035,0.022,4.104,
0.037,0.022,4.104,
0.538,0.025,4.104,
0.120,0.023,4.104,
0.183,0.022,4.104,
0.157,0.021,4.104,
0.187,0.034,4.104,
0.181,0.021,4.104,
0.191,0.021,4.104,
0.142,0.043,4.104,
0.108,0.022,4.104,
0.201,0.022,4.104,
0.312,0.024,4.104,
0.609,0.025,4.104,
0.300,0.027,4.104,
0.245,0.023,4.104,
0.231,0.025,4.104,
0.235,0.027,4.104,
0.109,0.022,4.104,
0.092,0.024,4.104,
0.127,0.023,4.104,
0.092,0.023,4.104,
0.118,0.021,4.104,
0.062,0.023,4.104,
0.085,0.034,4.104,
0.102,0.021,4.104,
0.076,0.024,4.104,
0.084,0.021,4.104,
0.063,0.037,4.104,
0.068,0.020,4.104,
0.074,0.035,4.104,
0.040,0.023,4.104,
0.037,0.021,4.104,
0.038,0.021,4.104,
0.041,0.021,4.104,
0.048,0.024,4.104,
0.035,0.035,4.104,
0.039,0.020,4.104,
0.085,0.021,4.104,
0.081,0.020,4.104,
0.079,0.022,4.104,
0.091,0.022,4.104,
0.081,0.038,4.104,
0.072,0.025,4.104,
0.090,0.024,4.104,
0.095,0.037,4.104,
0.109,0.025,4.104,
0.110,0.023,4.104,
0.064,0.023,4.104,
0.042,0.036,4.104,
0.036,0.022,4.104,
0.033,0.023,4.104,
0.083,0.020,4.104,
0.041,0.022,4.104,
0.043,0.035,4.104,
0.040,0.026,4.104,
0.046,0.022,4.104,
0.035,0.024,4.104,
0.042,0.020,4.104,
0.038,0.024,4.104,
0.041,0.026,4.104,
0.047,0.024,4.104,
0.041,0.020,4.104,
0.038,0.021,4.104,
0.033,0.025,4.104,
0.038,0.024,4.104,
0.036,0.017,4.104,
0.044,0.026,4.104,
0.041,0.018,4.104,
0.040,0.020,4.104,
0.040,0.023,4.104,
0.049,0.024,4.104,
0.039,0.024,4.104,
0.045,0.025,4.104,
0.045,0.021,4.104,
0.035,0.021,4.104,
0.039,0.025,4.104,
0.039,0.029,4.104,
0.049,0.048,4.104,
