insert() runtime [ms],get() runtime [ms],memory usage [kB],
0.623,0.429,6.400,
0.643,0.474,6.400,
0.635,8.171,6.400,
0.688,0.467,6.400,
0.617,0.432,6.400,
0.642,0.427,6.400,
0.617,0.436,6.400,
0.633,0.437,6.400,
1.819,0.785,6.400,
0.880,0.447,6.400,
0.677,0.441,6.400,
0.689,0.445,6.400,
0.661,0.451,6.400,
0.653,0.414,6.400,
0.625,0.414,6.400,
0.606,0.426,6.400,
0.624,0.417,6.400,
0.620,0.434,6.400,
0.745,0.453,6.400,
0.626,0.472,6.400,
0.631,0.408,6.400,
0.625,0.416,6.400,
0.614,0.447,6.400,
0.633,0.422,6.400,
0.635,0.434,6.400,
0.706,0.427,6.400,
0.656,0.468,6.400,
0.636,0.442,6.400,
0.662,0.485,6.400,
0.620,0.440,6.400,
0.674,0.417,6.400,
0.780,0.723,6.400,
0.661,0.425,6.400,
0.652,0.423,6.400,
0.619,0.438,6.400,
0.721,0.419,6.400,
0.648,0.421,6.400,
0.650,0.426,6.400,
0.728,0.433,6.400,
0.640,0.426,6.400,
0.627,0.442,6.400,
0.720,0.526,6.400,
0.838,0.494,6.400,
0.659,0.454,6.400,
0.640,0.441,6.400,
0.632,0.420,6.400,
0.633,0.452,6.400,
0.618,0.421,6.400,
0.629,0.411,6.400,
0.629,0.422,6.400,
0.621,0.423,6.400,
0.633,0.418,6.400,
0.657,0.475,6.400,
0.636,0.550,6.400,
1.197,0.604,6.400,
0.661,0.440,6.400,
0.614,0.439,6.400,
0.676,0.446,6.400,
0.719,0.430,6.400,
0.634,0.418,6.400,
0.633,0.426,6.400,
0.641,0.456,6.400,
0.667,0.451,6.400,
0.665,0.916,6.400,
0.756,0.424,6.400,
0.631,0.431,6.400,
0.672,0.427,6.400,
0.694,0.452,6.400,
0.626,0.423,6.400,
0.625,0.473,6.400,
0.745,0.483,6.400,
0.683,0.488,6.400,
0.672,0.438,6.400,
0.725,0.591,6.400,
0.623,0.414,6.400,
0.613,0.436,6.400,
0.629,0.415,6.400,
0.629,0.408,6.400,
0.614,0.444,6.400,
0.628,0.427,6.400,
0.682,0.460,6.400,
0.637,0.444,6.400,
0.628,0.443,6.400,
0.628,0.437,6.400,
0.651,0.447,6.400,
0.620,0.572,6.400,
0.656,0.755,6.400,
0.772,0.474,6.400,
0.638,0.404,6.400,
0.715,0.436,6.400,
0.626,0.408,6.400,
0.630,0.425,6.400,
0.650,0.436,6.400,
0.652,0.432,6.400,
0.660,0.479,6.400,
0.663,0.434,6.400,
0.617,0.428,6.400,
0.748,1.177,6.400,
0.895,0.616,6.400,
0.772,0.490,6.400,
0.655,0.442,6.400,
0.666,0.428,6.400,
0.613,0.430,6.400,
0.627,0.416,6.400,
0.613,0.441,6.400,
0.625,0.414,6.400,
0.638,0.412,6.400,
0.639,0.595,6.400,
1.399,0.707,6.400,
0.712,0.446,6.400,
0.624,0.437,6.400,
0.653,0.425,6.400,
0.642,0.447,6.400,
0.639,0.421,6.400,
0.628,0.430,6.400,
0.682,0.423,6.400,
0.657,0.425,6.400,
0.617,0.458,6.400,
0.623,0.451,6.400,
0.861,0.574,6.400,
1.023,0.433,6.400,
0.626,0.459,6.400,
0.642,0.504,6.400,
0.700,0.545,6.400,
0.638,0.437,6.400,
0.646,0.453,6.400,
0.678,0.445,6.400,
0.642,0.418,6.400,
0.732,0.592,6.400,
0.636,0.428,6.400,
0.622,0.474,6.400,
0.626,0.425,6.400,
0.608,0.427,6.400,
0.620,0.420,6.400,
0.629,0.418,6.400,
0.626,0.434,6.400,
1.713,0.511,6.400,
0.626,0.479,6.400,
0.735,0.696,6.400,
1.771,0.452,6.400,
0.779,0.480,6.400,
0.666,0.456,6.400,
0.637,0.453,6.400,
